"client_id";"last_purchase_date";"recency_days";"frequency";"monetary";"r_score";"f_score";"m_score";"rfm_code";"segment"
"2000200215226";2022-04-07;64;1;643;3;2;2;"322";Promising
"2000200241720";2022-04-04;67;1;641;3;2;2;"322";Promising
"2000200234630";2022-02-12;118;1;638;3;2;2;"322";Promising
"2000200240983";2022-03-26;76;1;638;3;2;2;"322";Promising
"2000200192022";2022-03-08;94;1;635;3;2;2;"322";Promising
"2000200238928";2022-03-31;71;1;632;3;2;2;"322";Promising
"2000200231059";2022-04-04;67;1;629;3;2;2;"322";Promising
"2000200232025";2022-04-02;69;1;629;3;2;2;"322";Promising
"2000200235934";2022-03-16;86;1;628;3;2;2;"322";Promising
"2000200248095";2022-03-05;97;1;627;3;2;2;"322";Promising
"2000200239819";2022-03-20;82;1;625;3;2;2;"322";Promising
"2000200181354";2022-02-14;116;1;623;3;2;2;"322";Promising
"2000200214007";2022-02-14;116;1;622;3;2;2;"322";Promising
"2000200210481";2022-02-07;123;1;621;3;2;2;"322";Promising
"2000200243434";2022-03-21;81;1;621;3;2;2;"322";Promising
"2000200248170";2022-03-07;95;1;306;3;2;1;"321";Promising
"2000200248088";2022-03-06;96;1;299;3;2;1;"321";Promising
"2000200248576";2022-02-14;116;1;298;3;2;1;"321";Promising
"2000200235484";2022-03-25;77;1;295;3;2;1;"321";Promising
"2000200233183";2022-03-08;94;1;283;3;2;1;"321";Promising
"2000200219354";2022-04-09;62;1;283;3;2;1;"321";Promising
"2000200230663";2022-03-11;91;1;282;3;2;1;"321";Promising
"2000200211006";2022-02-18;112;1;281;3;2;1;"321";Promising
"2000200223443";2022-02-15;115;1;280;3;2;1;"321";Promising
"2000200238812";2022-04-02;69;1;277;3;2;1;"321";Promising
"2000200246039";2022-03-27;75;1;272;3;2;1;"321";Promising
"2000200185352";2022-04-05;66;1;264;3;2;1;"321";Promising
"2000200230823";2022-03-18;84;1;264;3;2;1;"321";Promising
"2000200249887";2022-04-04;67;1;264;3;2;1;"321";Promising
"2000200212911";2022-02-20;110;1;261;3;2;1;"321";Promising
"2000200151944";2022-02-07;123;1;258;3;2;1;"321";Promising
"2000200236849";2022-03-27;75;1;240;3;2;1;"321";Promising
"2000200232094";2022-02-27;103;1;239;3;2;1;"321";Promising
"2000200222002";2022-02-15;115;1;235;3;2;1;"321";Promising
"2000200217091";2022-02-08;122;1;234;3;2;1;"321";Promising
"2000200155065";2022-03-26;76;1;229;3;2;1;"321";Promising
"2000200236306";2022-03-19;83;1;220;3;2;1;"321";Promising
"2000200217152";2022-03-11;91;1;220;3;2;1;"321";Promising
"2000200186526";2022-03-19;83;1;220;3;2;1;"321";Promising
"2000200162308";2022-04-04;67;1;210;3;2;1;"321";Promising
"2000200178521";2022-03-21;81;1;203;3;2;1;"321";Promising
"2000200248279";2022-04-01;70;1;201;3;2;1;"321";Promising
"2000200232391";2022-03-17;85;1;194;3;2;1;"321";Promising
"2000200247982";2022-04-03;68;1;190;3;2;1;"321";Promising
"2000200164890";2022-02-08;122;1;186;3;2;1;"321";Promising
"2000200249658";2022-03-28;74;1;186;3;2;1;"321";Promising
"2000200249610";2022-03-23;79;1;184;3;2;1;"321";Promising
"2000200182900";2022-03-20;82;1;182;3;2;1;"321";Promising
"2000200155959";2022-03-27;75;1;179;3;2;1;"321";Promising
"2000200233589";2022-03-07;95;1;178;3;2;1;"321";Promising
"2000200200376";2022-02-16;114;1;164;3;2;1;"321";Promising
"2000200230656";2022-03-12;90;1;163;3;2;1;"321";Promising
"2000200151494";2022-03-05;97;1;163;3;2;1;"321";Promising
"2000200162810";2022-03-13;89;1;162;3;2;1;"321";Promising
"2000200240952";2022-03-30;72;1;159;3;2;1;"321";Promising
"2000200170488";2022-03-13;89;1;156;3;2;1;"321";Promising
"2000200220152";2022-02-10;120;1;155;3;2;1;"321";Promising
"2000200210979";2022-03-05;97;1;57;3;2;1;"321";Promising
"2000200229698";2022-03-25;77;1;55;3;2;1;"321";Promising
"2000200238188";2022-04-05;66;1;49;3;2;1;"321";Promising
"2000200235873";2022-03-17;85;1;25;3;2;1;"321";Promising
"2000200238409";2022-04-05;66;1;7928;3;1;5;"315";Needs Attention
"2000200248019";2022-03-04;98;1;7920;3;1;5;"315";Needs Attention
"2000200231943";2022-03-31;71;1;6711;3;1;5;"315";Needs Attention
"2000200239871";2022-03-22;80;1;2502;3;1;4;"314";Needs Attention
"2000200237143";2022-03-21;81;1;2446;3;1;4;"314";Needs Attention
"2000200230021";2022-04-03;68;1;2431;3;1;4;"314";Needs Attention
"2000200240044";2022-03-23;79;1;2422;3;1;4;"314";Needs Attention
"2000200235095";2022-03-06;96;1;2402;3;1;4;"314";Needs Attention
"2000200239925";2022-03-25;77;1;2394;3;1;4;"314";Needs Attention
"2000200239659";2022-03-28;74;1;2335;3;1;4;"314";Needs Attention
"2000200211174";2022-02-11;119;1;2306;3;1;4;"314";Needs Attention
"2000200225485";2022-04-06;65;1;2285;3;1;4;"314";Needs Attention
"2000200248118";2022-03-06;96;1;2273;3;1;4;"314";Needs Attention
"2000200230588";2022-03-07;95;1;2237;3;1;4;"314";Needs Attention
"2000200231776";2022-03-30;72;1;2221;3;1;4;"314";Needs Attention
"2000200212881";2022-03-16;86;1;2219;3;1;4;"314";Needs Attention
"2000200236337";2022-03-03;99;1;2207;3;1;4;"314";Needs Attention
"2000200236900";2022-03-29;73;1;2206;3;1;4;"314";Needs Attention
"2000200229568";2022-03-05;97;1;2170;3;1;4;"314";Needs Attention
"2000200231721";2022-03-24;78;1;2142;3;1;4;"314";Needs Attention
"2000200238768";2022-04-02;69;1;2140;3;1;4;"314";Needs Attention
"2000200230076";2022-04-03;68;1;2132;3;1;4;"314";Needs Attention
"2000200232896";2022-03-03;99;1;2131;3;1;4;"314";Needs Attention
"2000200235200";2022-03-17;85;1;2115;3;1;4;"314";Needs Attention
"2000200197713";2022-03-20;82;1;2113;3;1;4;"314";Needs Attention
"2000200180197";2022-02-25;105;1;2105;3;1;4;"314";Needs Attention
"2000200230533";2022-02-11;119;1;2070;3;1;4;"314";Needs Attention
"2000200233824";2022-02-19;111;1;2066;3;1;4;"314";Needs Attention
"2000200231738";2022-03-26;76;1;2048;3;1;4;"314";Needs Attention
"2000200160076";2022-02-23;107;1;2029;3;1;4;"314";Needs Attention
"2000200238751";2022-04-02;69;1;2027;3;1;4;"314";Needs Attention
"2000200235446";2022-02-11;119;1;2008;3;1;3;"313";Promising
"2000200245667";2022-03-05;97;1;2006;3;1;3;"313";Promising
"2000200186885";2022-02-08;122;1;2001;3;1;3;"313";Promising
"2000200233367";2022-02-24;106;1;1991;3;1;3;"313";Promising
"2000200181132";2022-03-29;73;1;1989;3;1;3;"313";Promising
"2000200238744";2022-04-02;69;1;1984;3;1;3;"313";Promising
"2000200240969";2022-03-27;75;1;1949;3;1;3;"313";Promising
"2000200238799";2022-04-02;69;1;1936;3;1;3;"313";Promising
"2000200238836";2022-04-03;68;1;1889;3;1;3;"313";Promising
"2000200247807";2022-03-02;100;1;1887;3;1;3;"313";Promising
"2000200217503";2022-02-25;105;1;1874;3;1;3;"313";Promising
"2000200238881";2022-04-01;70;1;1844;3;1;3;"313";Promising
"2000200230861";2022-03-11;91;1;1837;3;1;3;"313";Promising
"2000200233848";2022-02-18;112;1;1828;3;1;3;"313";Promising
"2000200240938";2022-03-23;79;1;1821;3;1;3;"313";Promising
"2000200235415";2022-02-14;116;1;1815;3;1;3;"313";Promising
"2000200230878";2022-03-11;91;1;1772;3;1;3;"313";Promising
"2000200240402";2022-04-09;62;1;1772;3;1;3;"313";Promising
"2000200233831";2022-02-18;112;1;1770;3;1;3;"313";Promising
"2000200233398";2022-02-22;108;1;1767;3;1;3;"313";Promising
"2000200241003";2022-03-21;81;1;1718;3;1;3;"313";Promising
"2000200243397";2022-03-20;82;1;1662;3;1;3;"313";Promising
"2000200215424";2022-02-11;119;1;1646;3;1;3;"313";Promising
"2000200236375";2022-03-25;77;1;1642;3;1;3;"313";Promising
"2000200234760";2022-02-12;118;1;1618;3;1;3;"313";Promising
"2000200235187";2022-03-09;93;1;1610;3;1;3;"313";Promising
"2000200238324";2022-04-06;65;1;1605;3;1;3;"313";Promising
"2000200240136";2022-03-26;76;1;1596;3;1;3;"313";Promising
"2000200189565";2022-03-28;74;1;1588;3;1;3;"313";Promising
"2000200239598";2022-03-22;80;1;1582;3;1;3;"313";Promising
"2000200239604";2022-03-22;80;1;1582;3;1;3;"313";Promising
"2000200210955";2022-04-05;66;1;1574;3;1;3;"313";Promising
"2000200181873";2022-02-19;111;1;1568;3;1;3;"313";Promising
"2000200214182";2022-02-25;105;1;1544;3;1;3;"313";Promising
"2000200152651";2022-02-13;117;1;1517;3;1;3;"313";Promising
"2000200211150";2022-02-20;110;1;1516;3;1;3;"313";Promising
"2000200233909";2022-03-19;83;1;1479;3;1;3;"313";Promising
"2000200235408";2022-02-16;114;1;1476;3;1;3;"313";Promising
"2000200213932";2022-02-15;115;1;1475;3;1;3;"313";Promising
"2000200155409";2022-03-13;89;1;1473;3;1;3;"313";Promising
"2000200238218";2022-04-03;68;1;1461;3;1;3;"313";Promising
"2000200231646";2022-03-18;84;1;1460;3;1;3;"313";Promising
"2000200225751";2022-03-03;99;1;1459;3;1;3;"313";Promising
"2000200239666";2022-03-30;72;1;1436;3;1;3;"313";Promising
"2000200248750";2022-03-01;101;1;1431;3;1;3;"313";Promising
"2000200240051";2022-03-23;79;1;1430;3;1;3;"313";Promising
"2000200213581";2022-02-17;113;1;1425;3;1;3;"313";Promising
"2000200235194";2022-03-18;84;1;1416;3;1;3;"313";Promising
"2000200248040";2022-03-04;98;1;1403;3;1;3;"313";Promising
"2000200241638";2022-04-07;64;1;1399;3;1;3;"313";Promising
"2000200213574";2022-02-17;113;1;1371;3;1;3;"313";Promising
"2000200172932";2022-02-27;103;1;1369;3;1;3;"313";Promising
"2000200200949";2022-04-01;70;1;1357;3;1;3;"313";Promising
"2000200231288";2022-03-15;87;1;1349;3;1;3;"313";Promising
"2000200217398";2022-02-15;115;1;1348;3;1;3;"313";Promising
"2000200233497";2022-04-04;67;1;1338;3;1;3;"313";Promising
"2000200237105";2022-03-30;72;1;1331;3;1;3;"313";Promising
"2000200236498";2022-04-08;63;1;1330;3;1;3;"313";Promising
"2000200229070";2022-04-05;66;1;1326;3;1;3;"313";Promising
"2000200183945";2022-02-26;104;1;1324;3;1;3;"313";Promising
"2000200230182";2022-04-04;67;1;1322;3;1;3;"313";Promising
"2000200233602";2022-03-19;83;1;1314;3;1;3;"313";Promising
"2000200235125";2022-03-05;97;1;1306;3;1;3;"313";Promising
"2000200214243";2022-03-14;88;1;1306;3;1;3;"313";Promising
"2000200222767";2022-02-27;103;1;620;3;1;1;"311";Promising
"2000200228059";2022-02-08;122;1;619;3;1;1;"311";Promising
"2000200214656";2022-02-28;102;1;619;3;1;1;"311";Promising
"2000200231318";2022-03-31;71;1;618;3;1;1;"311";Promising
"2000200215417";2022-02-11;119;1;616;3;1;1;"311";Promising
"2000200238232";2022-04-03;68;1;607;3;1;1;"311";Promising
"2000200232230";2022-02-27;103;1;597;3;1;1;"311";Promising
"2000200231608";2022-04-02;69;1;597;3;1;1;"311";Promising
"2000200203797";2022-02-16;114;1;592;3;1;1;"311";Promising
"2000200183921";2022-03-27;75;1;592;3;1;1;"311";Promising
"2000200232063";2022-02-12;118;1;589;3;1;1;"311";Promising
"2000200233794";2022-02-20;110;1;586;3;1;1;"311";Promising
"2000200238904";2022-04-01;70;1;586;3;1;1;"311";Promising
"2000200232223";2022-02-17;113;1;585;3;1;1;"311";Promising
"2000200181453";2022-02-10;120;1;584;3;1;1;"311";Promising
"2000200234449";2022-02-18;112;1;576;3;1;1;"311";Promising
"2000200236160";2022-02-27;103;1;567;3;1;1;"311";Promising
"2000200236252";2022-03-07;95;1;567;3;1;1;"311";Promising
"2000200230618";2022-03-09;93;1;567;3;1;1;"311";Promising
"2000200248521";2022-02-12;118;1;564;3;1;1;"311";Promising
"2000200215028";2022-02-12;118;1;564;3;1;1;"311";Promising
"2000200234593";2022-02-09;121;1;562;3;1;1;"311";Promising
"2000200230069";2022-03-21;81;1;562;3;1;1;"311";Promising
"2000200230601";2022-03-10;92;1;561;3;1;1;"311";Promising
"2000200156321";2022-02-10;120;1;554;3;1;1;"311";Promising
"2000200215240";2022-04-05;66;1;549;3;1;1;"311";Promising
"2000200230649";2022-03-10;92;1;546;3;1;1;"311";Promising
"2000200220916";2022-02-16;114;1;542;3;1;1;"311";Promising
"2000200200970";2022-02-10;120;1;542;3;1;1;"311";Promising
"2000200239826";2022-03-20;82;1;532;3;1;1;"311";Promising
"2000200234883";2022-03-29;73;1;529;3;1;1;"311";Promising
"2000200214168";2022-02-20;110;1;528;3;1;1;"311";Promising
"2000200234777";2022-02-14;116;1;527;3;1;1;"311";Promising
"2000200242727";2022-04-07;64;1;524;3;1;1;"311";Promising
"2000200220688";2022-02-13;117;1;523;3;1;1;"311";Promising
"2000200236955";2022-03-30;72;1;523;3;1;1;"311";Promising
"2000200217541";2022-02-11;119;1;521;3;1;1;"311";Promising
"2000200248255";2022-03-06;96;1;517;3;1;1;"311";Promising
"2000200231585";2022-04-02;69;1;517;3;1;1;"311";Promising
"2000200243816";2022-03-23;79;1;515;3;1;1;"311";Promising
"2000200232131";2022-02-10;120;1;515;3;1;1;"311";Promising
"2000200200352";2022-03-20;82;1;511;3;1;1;"311";Promising
"2000200243014";2022-03-21;81;1;508;3;1;1;"311";Promising
"2000200236238";2022-04-03;68;1;507;3;1;1;"311";Promising
"2000200233039";2022-02-25;105;1;506;3;1;1;"311";Promising
"2000200234609";2022-02-09;121;1;504;3;1;1;"311";Promising
"2000200231493";2022-04-08;63;1;502;3;1;1;"311";Promising
"2000200165286";2022-03-15;87;1;501;3;1;1;"311";Promising
"2000200215271";2022-04-04;67;1;495;3;1;1;"311";Promising
"2000200231325";2022-03-31;71;1;478;3;1;1;"311";Promising
"2000200152217";2022-03-19;83;1;476;3;1;1;"311";Promising
"2000200239932";2022-03-26;76;1;469;3;1;1;"311";Promising
"2000200232797";2022-02-27;103;1;467;3;1;1;"311";Promising
"2000200230540";2022-02-11;119;1;460;3;1;1;"311";Promising
"2000200234807";2022-02-14;116;1;459;3;1;1;"311";Promising
"2000200239710";2022-03-28;74;1;447;3;1;1;"311";Promising
"2000200213734";2022-02-08;122;1;445;3;1;1;"311";Promising
"2000200200956";2022-03-08;94;1;444;3;1;1;"311";Promising
"2000200249313";2022-02-11;119;1;442;3;1;1;"311";Promising
"2000200151586";2022-03-10;92;1;439;3;1;1;"311";Promising
"2000200225720";2022-02-16;114;1;434;3;1;1;"311";Promising
"2000200210443";2022-02-12;118;1;432;3;1;1;"311";Promising
"2000200224761";2022-03-13;89;1;432;3;1;1;"311";Promising
"2000200236115";2022-02-22;108;1;431;3;1;1;"311";Promising
"2000200174080";2022-03-19;83;1;431;3;1;1;"311";Promising
"2000200232254";2022-02-22;108;1;429;3;1;1;"311";Promising
"2000200238294";2022-04-06;65;1;429;3;1;1;"311";Promising
"2000200248712";2022-02-14;116;1;422;3;1;1;"311";Promising
"2000200236405";2022-03-22;80;1;415;3;1;1;"311";Promising
"2000200217343";2022-02-13;117;1;411;3;1;1;"311";Promising
"2000200165651";2022-03-14;88;1;410;3;1;1;"311";Promising
"2000200236290";2022-03-20;82;1;401;3;1;1;"311";Promising
"2000200189138";2022-02-19;111;1;400;3;1;1;"311";Promising
"2000200195184";2022-03-01;101;1;392;3;1;1;"311";Promising
"2000200233770";2022-02-23;107;1;391;3;1;1;"311";Promising
"2000200236320";2022-03-02;100;1;389;3;1;1;"311";Promising
"2000200246022";2022-03-27;75;1;376;3;1;1;"311";Promising
"2000200227397";2022-03-24;78;1;371;3;1;1;"311";Promising
"2000200186847";2022-02-08;122;1;368;3;1;1;"311";Promising
"2000200170310";2022-02-22;108;1;366;3;1;1;"311";Promising
"2000200248699";2022-02-08;122;1;366;3;1;1;"311";Promising
"2000200237013";2022-03-23;79;1;365;3;1;1;"311";Promising
"2000200188261";2022-02-19;111;1;359;3;1;1;"311";Promising
"2000200162544";2022-02-22;108;1;359;3;1;1;"311";Promising
"2000200223023";2022-02-19;111;1;358;3;1;1;"311";Promising
"2000200249160";2022-03-09;93;1;358;3;1;1;"311";Promising
"2000200160649";2022-03-27;75;1;353;3;1;1;"311";Promising
"2000200215738";2022-03-05;97;1;352;3;1;1;"311";Promising
"2000200181774";2022-03-12;90;1;350;3;1;1;"311";Promising
"2000200242789";2022-04-06;65;1;349;3;1;1;"311";Promising
"2000200243335";2022-04-08;63;1;347;3;1;1;"311";Promising
"2000200213758";2022-02-11;119;1;150;3;1;1;"311";Promising
"2000200235996";2022-03-12;90;1;146;3;1;1;"311";Promising
"2000200165989";2022-03-20;82;1;140;3;1;1;"311";Promising
"2000200235965";2022-03-12;90;1;118;3;1;1;"311";Promising
"2000200236832";2022-03-27;75;1;115;3;1;1;"311";Promising
"2000200235958";2022-03-31;71;1;114;3;1;1;"311";Promising
"2000200215431";2022-03-06;96;1;112;3;1;1;"311";Promising
"2000200246534";2022-03-01;101;1;99;3;1;1;"311";Promising
"2000200174684";2022-02-24;106;1;92;3;1;1;"311";Promising
"2000200183013";2022-02-15;115;1;88;3;1;1;"311";Promising
"2000200202257";2022-03-03;99;1;86;3;1;1;"311";Promising
"2000200231417";2022-03-23;79;1;23;3;1;1;"311";Promising
"2000200168843";2022-01-28;133;10;37552;2;5;5;"255";At Risk
"2000200205975";2022-01-12;149;8;26833;2;5;5;"255";At Risk
"2000200196969";2022-01-25;136;10;21014;2;5;5;"255";At Risk
"2000200195498";2022-02-01;129;11;14967;2;5;5;"255";At Risk
"2000200173380";2021-11-14;208;12;14843;2;5;5;"255";At Risk
"2000200192701";2022-02-03;127;7;14421;2;5;5;"255";At Risk
"2000200204312";2022-01-13;148;12;11522;2;5;5;"255";At Risk
"2000200173373";2021-11-18;204;12;11426;2;5;5;"255";At Risk
"2000200170129";2021-12-09;183;12;11418;2;5;5;"255";At Risk
"2000200207542";2022-01-08;153;13;11189;2;5;5;"255";At Risk
"2000200184140";2021-11-20;202;8;11184;2;5;5;"255";At Risk
"2000200160236";2022-01-03;158;5;11004;2;5;5;"255";At Risk
"2000200170341";2021-11-18;204;5;10606;2;5;5;"255";At Risk
"2000200193692";2021-12-22;170;6;10187;2;5;5;"255";At Risk
"2000200200000";2022-01-04;157;5;9941;2;5;5;"255";At Risk
"2000200225898";2022-02-02;128;8;9917;2;5;5;"255";At Risk
"2000200172390";2022-02-05;125;6;9842;2;5;5;"255";At Risk
"2000200197768";2022-01-16;145;7;9712;2;5;5;"255";At Risk
"2000200208068";2022-01-27;134;13;9450;2;5;5;"255";At Risk
"2000200167587";2021-12-11;181;13;9313;2;5;5;"255";At Risk
"2000200166320";2022-01-13;148;6;9074;2;5;5;"255";At Risk
"2000200171591";2021-11-22;200;6;8944;2;5;5;"255";At Risk
"2000200208501";2022-01-06;155;9;8564;2;5;5;"255";At Risk
"2000200222361";2022-01-25;136;5;8084;2;5;5;"255";At Risk
"2000200189497";2022-01-23;138;13;7865;2;5;5;"255";At Risk
"2000200226284";2021-12-16;176;6;7617;2;5;5;"255";At Risk
"2000200181569";2022-02-05;125;5;7507;2;5;5;"255";At Risk
"2000200183365";2021-12-26;166;16;7076;2;5;5;"255";At Risk
"2000200175803";2022-02-05;125;5;6904;2;5;5;"255";At Risk
"2000200185758";2021-12-26;166;6;6840;2;5;5;"255";At Risk
"2000200225294";2022-02-06;124;5;6725;2;5;5;"255";At Risk
"2000200197096";2021-12-25;167;7;6646;2;5;5;"255";At Risk
"2000200196822";2022-01-19;142;5;6642;2;5;5;"255";At Risk
"2000200150596";2022-01-31;130;6;6603;2;5;5;"255";At Risk
"2000200178187";2022-01-15;146;8;6584;2;5;5;"255";At Risk
"2000200170297";2021-11-15;207;8;6527;2;5;5;"255";At Risk
"2000200179351";2021-12-12;180;5;6393;2;5;5;"255";At Risk
"2000200206477";2021-12-30;162;5;6362;2;5;5;"255";At Risk
"2000200200925";2021-12-06;186;8;6346;2;5;5;"255";At Risk
"2000200154976";2022-01-27;134;6;6329;2;5;5;"255";At Risk
"2000200159605";2022-01-25;136;7;6286;2;5;5;"255";At Risk
"2000200198710";2022-02-06;124;10;6260;2;5;5;"255";At Risk
"2000200201571";2022-01-27;134;14;6184;2;5;5;"255";At Risk
"2000200202226";2022-01-13;148;7;6161;2;5;5;"255";At Risk
"2000200204503";2022-01-21;140;6;6038;2;5;5;"255";At Risk
"2000200194989";2022-02-06;124;12;6014;2;5;5;"255";At Risk
"2000200189084";2022-01-06;155;10;6003;2;5;5;"255";At Risk
"2000200174486";2022-01-19;142;8;5904;2;5;5;"255";At Risk
"2000200166559";2022-01-26;135;5;5599;2;5;5;"255";At Risk
"2000200168836";2022-01-11;150;6;5566;2;5;5;"255";At Risk
"2000200199175";2021-12-28;164;7;5544;2;5;5;"255";At Risk
"2000200206286";2021-11-14;208;8;5408;2;5;5;"255";At Risk
"2000200196532";2021-11-21;201;5;5356;2;5;5;"255";At Risk
"2000200225348";2022-02-07;123;5;5311;2;5;5;"255";At Risk
"2000200197270";2021-11-20;202;6;5122;2;5;5;"255";At Risk
"2000200194996";2022-01-12;149;5;5086;2;5;5;"255";At Risk
"2000200173175";2022-02-04;126;7;5058;2;5;5;"255";At Risk
"2000200210009";2022-02-05;125;8;4987;2;5;5;"255";At Risk
"2000200192671";2021-12-26;166;6;4603;2;5;5;"255";At Risk
"2000200198093";2022-02-06;124;5;4560;2;5;5;"255";At Risk
"2000200206453";2021-12-09;183;6;4482;2;5;5;"255";At Risk
"2000200158455";2022-01-31;130;8;4430;2;5;5;"255";At Risk
"2000200159193";2022-01-21;140;10;4341;2;5;5;"255";At Risk
"2000200209935";2022-01-17;144;6;4228;2;5;5;"255";At Risk
"2000200200246";2022-01-23;138;6;4225;2;5;5;"255";At Risk
"2000200177692";2022-01-13;148;5;4216;2;5;5;"255";At Risk
"2000200160908";2022-01-12;149;8;4191;2;5;5;"255";At Risk
"2000200191452";2021-12-06;186;7;4150;2;5;5;"255";At Risk
"2000200207436";2022-01-08;153;9;4146;2;5;5;"255";At Risk
"2000200191582";2021-12-12;180;5;4145;2;5;5;"255";At Risk
"2000200174578";2021-12-08;184;5;4078;2;5;4;"254";At Risk
"2000200152576";2021-11-25;197;6;4027;2;5;4;"254";At Risk
"2000200204152";2022-02-06;124;5;3932;2;5;4;"254";At Risk
"2000200211341";2021-12-14;178;6;3932;2;5;4;"254";At Risk
"2000200204602";2022-02-05;125;7;3929;2;5;4;"254";At Risk
"2000200189770";2021-12-13;179;5;3872;2;5;4;"254";At Risk
"2000200185314";2022-01-17;144;6;3835;2;5;4;"254";At Risk
"2000200179306";2022-01-03;158;6;3822;2;5;4;"254";At Risk
"2000200205067";2022-01-20;141;5;3674;2;5;4;"254";At Risk
"2000200207627";2022-01-28;133;7;3591;2;5;4;"254";At Risk
"2000200218166";2021-12-21;171;5;3527;2;5;4;"254";At Risk
"2000200226536";2021-12-29;163;7;3499;2;5;4;"254";At Risk
"2000200198758";2022-01-27;134;7;3424;2;5;4;"254";At Risk
"2000200227151";2022-01-14;147;5;3378;2;5;4;"254";At Risk
"2000200221029";2022-01-11;150;6;3284;2;5;4;"254";At Risk
"2000200201427";2022-01-19;142;7;3134;2;5;4;"254";At Risk
"2000200192060";2022-02-07;123;8;3078;2;5;4;"254";At Risk
"2000200222019";2022-01-26;135;5;3058;2;5;4;"254";At Risk
"2000200203032";2021-11-23;199;5;2914;2;5;4;"254";At Risk
"2000200202196";2021-12-20;172;5;2789;2;5;4;"254";At Risk
"2000200226413";2022-01-14;147;5;2775;2;5;4;"254";At Risk
"2000200207207";2022-02-01;129;5;2746;2;5;4;"254";At Risk
"2000200195016";2022-02-02;128;7;2732;2;5;4;"254";At Risk
"2000200191308";2022-01-27;134;7;2717;2;5;4;"254";At Risk
"2000200207955";2022-01-04;157;5;2673;2;5;4;"254";At Risk
"2000200175346";2021-11-21;201;6;2485;2;5;4;"254";At Risk
"2000200218739";2022-01-25;136;5;2447;2;5;4;"254";At Risk
"2000200187066";2022-01-13;148;5;2373;2;5;4;"254";At Risk
"2000200180043";2021-12-07;185;5;2227;2;5;4;"254";At Risk
"2000200161370";2022-01-04;157;5;2225;2;5;4;"254";At Risk
"2000200185789";2022-01-07;154;6;2214;2;5;4;"254";At Risk
"2000200191704";2021-12-27;165;8;2196;2;5;4;"254";At Risk
"2000200159902";2021-12-01;191;5;2187;2;5;4;"254";At Risk
"2000200193876";2021-12-19;173;5;2029;2;5;4;"254";At Risk
"2000200163916";2022-01-24;137;7;2004;2;5;3;"253";At Risk
"2000200194514";2021-12-11;181;5;1964;2;5;3;"253";At Risk
"2000200202097";2022-01-30;131;6;1947;2;5;3;"253";At Risk
"2000200198079";2022-01-30;131;6;1945;2;5;3;"253";At Risk
"2000200183914";2022-01-09;152;5;1756;2;5;3;"253";At Risk
"2000200170440";2022-01-16;145;5;1664;2;5;3;"253";At Risk
"2000200191872";2022-01-06;155;7;1436;2;5;3;"253";At Risk
"2000200192640";2021-12-29;163;5;1428;2;5;3;"253";At Risk
"2000200192954";2021-12-15;177;5;1383;2;5;3;"253";At Risk
"2000200163084";2022-01-31;130;5;1209;2;5;3;"253";At Risk
"2000200192893";2021-12-19;173;5;1165;2;5;3;"253";At Risk
"2000200177562";2022-01-11;150;5;1080;2;5;2;"252";Needs Attention
"2000200171263";2021-12-19;173;5;1069;2;5;2;"252";Needs Attention
"2000200203551";2021-11-30;192;5;965;2;5;2;"252";Needs Attention
"2000200201069";2022-01-15;146;7;927;2;5;2;"252";Needs Attention
"2000200208709";2021-12-18;174;5;913;2;5;2;"252";Needs Attention
"2000200189909";2021-12-26;166;3;11125;2;4;5;"245";At Risk
"2000200222255";2022-01-08;153;4;9485;2;4;5;"245";At Risk
"2000200209430";2022-02-05;125;3;9244;2;4;5;"245";At Risk
"2000200222958";2021-12-16;176;4;8636;2;4;5;"245";At Risk
"2000200197119";2022-01-24;137;3;8282;2;4;5;"245";At Risk
"2000200225591";2021-12-25;167;3;7811;2;4;5;"245";At Risk
"2000200173274";2022-01-07;154;4;7665;2;4;5;"245";At Risk
"2000200217794";2021-11-13;209;2;7000;2;4;5;"245";At Risk
"2000200220343";2021-12-10;182;2;6849;2;4;5;"245";At Risk
"2000200192985";2022-01-31;130;2;6640;2;4;5;"245";At Risk
"2000200174929";2021-12-10;182;3;6096;2;4;5;"245";At Risk
"2000200204183";2022-02-03;127;4;6063;2;4;5;"245";At Risk
"2000200182122";2022-01-27;134;2;6002;2;4;5;"245";At Risk
"2000200220329";2021-12-05;187;3;5933;2;4;5;"245";At Risk
"2000200197218";2022-01-04;157;4;5917;2;4;5;"245";At Risk
"2000200190301";2022-01-15;146;4;5814;2;4;5;"245";At Risk
"2000200220800";2021-11-18;204;4;5737;2;4;5;"245";At Risk
"2000200194453";2021-11-26;196;2;5591;2;4;5;"245";At Risk
"2000200227199";2022-02-01;129;2;5560;2;4;5;"245";At Risk
"2000200196037";2021-11-15;207;3;5529;2;4;5;"245";At Risk
"2000200208211";2022-01-06;155;3;5460;2;4;5;"245";At Risk
"2000200219439";2022-01-10;151;3;5441;2;4;5;"245";At Risk
"2000200210771";2022-01-29;132;2;5308;2;4;5;"245";At Risk
"2000200226512";2021-12-07;185;3;5303;2;4;5;"245";At Risk
"2000200158196";2021-11-22;200;3;5278;2;4;5;"245";At Risk
"2000200218548";2022-01-12;149;2;5180;2;4;5;"245";At Risk
"2000200174110";2021-12-21;171;4;5074;2;4;5;"245";At Risk
"2000200179375";2022-01-06;155;4;5071;2;4;5;"245";At Risk
